data_week,sfdc_name_l3,am_name_l3,country,service_type_l3,month,customer_type,revenue,gross_profit,data_type,cohort
2025-09-29,sf75,am1,BE,Staffing,2025-12-01,EB,191690.2,28879.18,forecast,2024
2025-09-29,sf76,am1,CO,Outsourcing,2024-01-01,Pipeline EB,316622.68,12580.68,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-02-01,Pipeline EB,117890.31,36965.92,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-03-01,Pipeline EB,117352.3,31955.72,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-04-01,Pipeline EB,86095.4,20169.54,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-05-01,Pipeline EB,162281.36,24876.69,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-06-01,Pipeline EB,457279.88,38390.51,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-07-01,Pipeline EB,437551.07,31115.42,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-08-01,Pipeline EB,254426.16,17507.67,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-09-01,Pipeline EB,63845.73,12273.57,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-10-01,Pipeline EB,71351.62,35183.81,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-11-01,Pipeline EB,487670.72,35403.59,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2024-12-01,Pipeline EB,335465.04,32091.03,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-01-01,Pipeline EB,495511.96,7377.6,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-02-01,Pipeline EB,207709.9,16393.1,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-03-01,Pipeline EB,360517.95,18801.48,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-04-01,Pipeline EB,311408.82,9116.58,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-05-01,Pipeline EB,56584.64,20867.33,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-06-01,Pipeline EB,278883.52,38541.83,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-07-01,Pipeline EB,393867.7,36819.15,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-08-01,Pipeline EB,166269.9,34661.42,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-09-01,Pipeline EB,170496.81,34341.09,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-10-01,Pipeline EB,277746.96,37442.06,actuals,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-11-01,Pipeline EB,271509.72,34337.35,forecast,2025
2025-09-29,sf76,am1,CO,Outsourcing,2025-12-01,Pipeline EB,201788.61,6280.37,forecast,2025
2025-09-29,sf77,am4,BE,Outsourcing,2024-01-01,NE,170049.54,36541.44,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-02-01,NE,213322.58,12164.46,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-03-01,NE,242654.4,20895.07,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-04-01,NE,162044.52,27086.5,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-05-01,NE,498465.13,26447.38,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-06-01,NE,267584.67,6732.31,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-07-01,NE,442362.58,29781.64,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-08-01,NE,203908.18,20389.26,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-09-01,NE,462400.63,38384.58,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-10-01,NE,429165.59,12465.49,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-11-01,NE,201046.79,33212.29,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2024-12-01,NE,111368.95,36717.24,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-01-01,NE,379101.53,6201.18,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-02-01,NE,252612.58,8558.78,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-03-01,NE,58212.55,14267.27,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-04-01,NE,410430.42,29583.98,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-05-01,NE,485177.38,26425.87,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-06-01,NE,460498.01,34852.56,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-07-01,NE,477611.96,23329.08,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-08-01,NE,186613.51,35507.91,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-09-01,NE,153812.6,13646.7,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-10-01,NE,131162.0,30275.55,actuals,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-11-01,NE,345527.26,38376.76,forecast,2022
2025-09-29,sf77,am4,BE,Outsourcing,2025-12-01,NE,448895.71,24894.16,forecast,2022
2025-09-29,sf78,am3,FR,Staffing,2024-01-01,NE,80319.11,32457.69,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-02-01,NE,59739.67,38891.9,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-03-01,NE,280167.89,27426.96,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-04-01,NE,244624.21,19406.76,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-05-01,NE,252514.35,15249.06,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-06-01,NE,185913.3,39454.86,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-07-01,NE,163416.31,39349.44,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-08-01,NE,437237.8,12406.29,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-09-01,NE,52568.96,27170.12,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-10-01,NE,118699.95,13138.75,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-11-01,NE,409431.98,33653.6,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2024-12-01,NE,320177.8,25563.88,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-01-01,NE,74671.73,24645.19,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-02-01,NE,138994.82,36848.75,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-03-01,NE,148745.36,9444.43,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-04-01,NE,282421.85,27791.01,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-05-01,NE,81060.07,33327.16,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-06-01,NE,496598.46,34210.65,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-07-01,NE,57448.65,30500.71,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-08-01,NE,381171.45,38713.38,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-09-01,NE,110112.59,29755.71,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-10-01,NE,71426.99,38564.28,actuals,2023
2025-09-29,sf78,am3,FR,Staffing,2025-11-01,NE,150963.84,8820.0,forecast,2023
2025-09-29,sf78,am3,FR,Staffing,2025-12-01,NE,206074.84,6825.55,forecast,2023
2025-09-29,sf79,am1,BE,Staffing,2024-01-01,Pipeline EB,382471.64,31022.61,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-02-01,Pipeline EB,260296.0,38402.79,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-03-01,Pipeline EB,129621.81,14048.64,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-04-01,Pipeline EB,279228.82,24911.21,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-05-01,Pipeline EB,466480.76,26105.61,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-06-01,Pipeline EB,239034.0,33084.12,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-07-01,Pipeline EB,436197.75,23539.96,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-08-01,Pipeline EB,352664.23,27470.5,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-09-01,Pipeline EB,166849.99,30291.0,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-10-01,Pipeline EB,174631.96,27089.12,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-11-01,Pipeline EB,366051.77,13248.62,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2024-12-01,Pipeline EB,61708.65,23066.48,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-01-01,Pipeline EB,162847.29,25473.27,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-02-01,Pipeline EB,143840.02,11906.14,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-03-01,Pipeline EB,406223.56,27422.34,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-04-01,Pipeline EB,182979.36,5409.1,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-05-01,Pipeline EB,344372.26,29476.7,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-06-01,Pipeline EB,187575.13,13186.96,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-07-01,Pipeline EB,178989.5,6035.22,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-08-01,Pipeline EB,98661.76,23035.26,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-09-01,Pipeline EB,162757.7,27884.63,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-10-01,Pipeline EB,189873.04,15677.58,actuals,2025
2025-09-29,sf79,am1,BE,Staffing,2025-11-01,Pipeline EB,398773.06,39041.85,forecast,2025
2025-09-29,sf79,am1,BE,Staffing,2025-12-01,Pipeline EB,90956.52,33106.36,forecast,2025
2025-09-29,sf80,am2,BE,Staffing,2024-01-01,NE,394726.57,6814.11,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-02-01,NE,272610.55,24019.13,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-03-01,NE,281083.86,24605.0,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-04-01,NE,310160.55,32113.41,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-05-01,NE,106680.12,27113.32,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-06-01,NE,434396.17,35744.64,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-07-01,NE,225835.6,34817.72,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-08-01,NE,75645.1,36364.46,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-09-01,NE,415233.6,7468.07,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-10-01,NE,495455.87,36279.97,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-11-01,NE,366986.5,5666.66,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2024-12-01,NE,426610.79,13375.08,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-01-01,NE,326315.47,31527.64,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-02-01,NE,264029.86,9623.02,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-03-01,NE,77088.98,5135.61,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-04-01,NE,158978.54,18657.79,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-05-01,NE,136881.81,5142.2,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-06-01,NE,95814.16,32178.53,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-07-01,NE,132864.29,21378.9,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-08-01,NE,77706.88,29763.58,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-09-01,NE,381233.8,37526.5,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-10-01,NE,148654.76,25539.7,actuals,2025
2025-09-29,sf80,am2,BE,Staffing,2025-11-01,NE,198601.54,5113.7,forecast,2025
2025-09-29,sf80,am2,BE,Staffing,2025-12-01,NE,445777.96,18157.37,forecast,2025
2025-09-29,sf81,am4,DE,Staffing,2024-01-01,Pipeline NB,283459.16,22262.81,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-02-01,Pipeline NB,263556.03,15644.05,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-03-01,Pipeline NB,295477.74,15273.08,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-04-01,Pipeline NB,484974.48,20655.18,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-05-01,Pipeline NB,199317.52,25531.68,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-06-01,Pipeline NB,118430.24,18061.12,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-07-01,Pipeline NB,249447.08,24317.31,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-08-01,Pipeline NB,338184.96,19696.86,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-09-01,Pipeline NB,268244.87,16203.24,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-10-01,Pipeline NB,321000.2,19989.94,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-11-01,Pipeline NB,162050.49,29913.6,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2024-12-01,Pipeline NB,135582.47,14730.73,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-01-01,Pipeline NB,114697.16,22850.01,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-02-01,Pipeline NB,317929.63,39182.43,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-03-01,Pipeline NB,482870.88,30900.85,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-04-01,Pipeline NB,385284.04,21211.06,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-05-01,Pipeline NB,378364.4,24150.59,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-06-01,Pipeline NB,481467.19,18311.49,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-07-01,Pipeline NB,450669.55,17350.69,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-08-01,Pipeline NB,144852.01,38312.19,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-09-01,Pipeline NB,60020.74,28184.7,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-10-01,Pipeline NB,286371.7,27327.45,actuals,2022
2025-09-29,sf81,am4,DE,Staffing,2025-11-01,Pipeline NB,455211.0,7814.27,forecast,2022
2025-09-29,sf81,am4,DE,Staffing,2025-12-01,Pipeline NB,232097.25,31303.06,forecast,2022
2025-09-29,sf82,am1,ES,Staffing,2024-01-01,NE,318943.41,5660.96,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-02-01,NE,281179.4,30678.26,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-03-01,NE,165484.82,28249.48,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-04-01,NE,463096.5,29929.25,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-05-01,NE,398506.79,36500.99,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-06-01,NE,50447.46,39648.52,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-07-01,NE,203646.27,10687.97,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-08-01,NE,365502.26,26967.19,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-09-01,NE,449774.39,5540.13,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-10-01,NE,69158.28,19182.09,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-11-01,NE,106878.13,21353.97,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2024-12-01,NE,371278.97,7698.4,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-01-01,NE,351390.1,13612.96,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-02-01,NE,107084.21,12800.87,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-03-01,NE,327532.52,19884.52,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-04-01,NE,462170.56,26543.97,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-05-01,NE,175719.82,29043.29,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-06-01,NE,97023.78,28009.06,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-07-01,NE,291540.98,24594.4,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-08-01,NE,471709.5,31927.29,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-09-01,NE,172389.66,36647.04,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-10-01,NE,369107.26,16565.54,actuals,2023
2025-09-29,sf82,am1,ES,Staffing,2025-11-01,NE,120988.44,39527.48,forecast,2023
2025-09-29,sf82,am1,ES,Staffing,2025-12-01,NE,123436.51,36969.24,forecast,2023
2025-09-29,sf83,am1,DE,Staffing,2024-01-01,Pipeline NB,95013.79,38320.35,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-02-01,Pipeline NB,184729.23,24849.83,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-03-01,Pipeline NB,341832.69,16945.16,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-04-01,Pipeline NB,431627.06,22912.54,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-05-01,Pipeline NB,94672.72,24865.58,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-06-01,Pipeline NB,51087.93,11502.93,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-07-01,Pipeline NB,57670.47,22670.4,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-08-01,Pipeline NB,280692.64,17806.19,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-09-01,Pipeline NB,279723.29,24054.16,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-10-01,Pipeline NB,193235.16,5930.99,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-11-01,Pipeline NB,410737.77,32282.25,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2024-12-01,Pipeline NB,160345.85,38833.89,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-01-01,Pipeline NB,496708.14,25741.04,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-02-01,Pipeline NB,91417.99,28442.0,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-03-01,Pipeline NB,394690.0,19277.12,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-04-01,Pipeline NB,290550.72,12843.24,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-05-01,Pipeline NB,283837.51,33566.5,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-06-01,Pipeline NB,408160.39,5014.96,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-07-01,Pipeline NB,312151.75,23109.48,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-08-01,Pipeline NB,89454.7,24318.26,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-09-01,Pipeline NB,319514.37,35987.4,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-10-01,Pipeline NB,105884.42,31290.63,actuals,2025
2025-09-29,sf83,am1,DE,Staffing,2025-11-01,Pipeline NB,357790.22,34632.82,forecast,2025
2025-09-29,sf83,am1,DE,Staffing,2025-12-01,Pipeline NB,433784.48,37053.74,forecast,2025
2025-09-29,sf84,am3,PT,Staffing,2024-01-01,EB,243148.6,27003.58,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-02-01,EB,417556.75,17618.21,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-03-01,EB,235753.6,10796.92,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-04-01,EB,184280.78,8143.49,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-05-01,EB,311666.43,21763.67,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-06-01,EB,153983.5,23785.33,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-07-01,EB,223696.87,8522.53,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-08-01,EB,337282.7,27084.61,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-09-01,EB,113062.36,15924.91,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-10-01,EB,202312.37,34444.34,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-11-01,EB,191703.18,32786.9,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2024-12-01,EB,208156.03,17873.87,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-01-01,EB,276094.9,27025.9,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-02-01,EB,285643.69,38705.58,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-03-01,EB,300435.03,38735.89,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-04-01,EB,126200.4,32438.91,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-05-01,EB,439123.8,28037.24,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-06-01,EB,382234.32,7797.82,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-07-01,EB,320924.46,12849.82,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-08-01,EB,200426.23,16417.01,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-09-01,EB,230897.15,9351.9,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-10-01,EB,295337.53,24877.33,actuals,2023
2025-09-29,sf84,am3,PT,Staffing,2025-11-01,EB,342746.7,35100.22,forecast,2023
2025-09-29,sf84,am3,PT,Staffing,2025-12-01,EB,288290.28,33577.34,forecast,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-01-01,EB,278810.56,36154.21,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-02-01,EB,334860.78,24698.42,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-03-01,EB,65054.51,26073.94,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-04-01,EB,256121.03,11115.53,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-05-01,EB,343322.21,39978.03,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-06-01,EB,51661.16,29051.81,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-07-01,EB,454608.7,38610.93,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-08-01,EB,470273.49,20569.26,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-09-01,EB,127707.59,29772.77,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-10-01,EB,395500.72,33786.92,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-11-01,EB,388296.71,29731.07,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2024-12-01,EB,63847.04,5797.07,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-01-01,EB,397703.93,13630.56,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-02-01,EB,378132.61,37993.99,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-03-01,EB,208325.93,30790.14,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-04-01,EB,434371.52,21786.54,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-05-01,EB,412039.21,31473.39,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-06-01,EB,144511.89,19955.6,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-07-01,EB,354000.59,18658.96,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-08-01,EB,253233.47,36806.78,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-09-01,EB,193719.26,6409.18,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-10-01,EB,283267.17,7523.76,actuals,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-11-01,EB,458122.83,23421.3,forecast,2023
2025-09-29,sf85,am3,NO,Outsourcing,2025-12-01,EB,234757.67,35583.38,forecast,2023
2025-09-29,sf86,am1,FR,Staffing,2024-01-01,Pipeline EB,259312.95,16245.49,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-02-01,Pipeline EB,197981.35,36013.9,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-03-01,Pipeline EB,365415.43,14651.46,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-04-01,Pipeline EB,364088.81,30009.42,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-05-01,Pipeline EB,434704.1,15314.42,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-06-01,Pipeline EB,491408.87,17015.9,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-07-01,Pipeline EB,244094.96,31304.1,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-08-01,Pipeline EB,350337.18,21672.02,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-09-01,Pipeline EB,133293.36,22585.1,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-10-01,Pipeline EB,304700.7,33934.92,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-11-01,Pipeline EB,88030.41,29333.57,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2024-12-01,Pipeline EB,409073.02,11936.02,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-01-01,Pipeline EB,82595.78,18028.62,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-02-01,Pipeline EB,343804.57,34926.3,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-03-01,Pipeline EB,205138.12,39608.93,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-04-01,Pipeline EB,84024.73,39604.02,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-05-01,Pipeline EB,141090.92,19734.12,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-06-01,Pipeline EB,258040.05,5392.25,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-07-01,Pipeline EB,226741.05,17872.35,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-08-01,Pipeline EB,178613.41,29420.51,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-09-01,Pipeline EB,94210.13,11337.15,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-10-01,Pipeline EB,347086.06,22803.12,actuals,2022
2025-09-29,sf86,am1,FR,Staffing,2025-11-01,Pipeline EB,216797.7,22683.55,forecast,2022
2025-09-29,sf86,am1,FR,Staffing,2025-12-01,Pipeline EB,51160.7,29520.99,forecast,2022
2025-09-29,sf87,am1,FR,Outsourcing,2024-01-01,NE,383709.53,16264.22,actuals,2022
2025-09-29,sf87,am1,FR,Outsourcing,2024-02-01,NE,112961.07,14229.59,actuals,2022
2025-09-29,sf87,am1,FR,Outsourcing,2024-03-01,NE,141221.19,11894.89,actuals,2022
2025-09-29,sf87,am1,FR,Outsourcing,2024-04-01,NE,280139.02,7590.44,actuals,2022
